id,group_id,split,role,family,audio_sha256
e17_query_a_delete_detune,e17,held_out,query,delete_detune,d00b955e78a60752c302d3de71eb80700454a4f97254110902d2e62408873c8e
e17_query_b_exact,e17,held_out,query,exact,d4f3d88b70acf39755160b79457ec73cffdc4d36e2f567d708f0ea9c48b0e41b
e17_query_b_transpose,e17,held_out,query,transpose,457fe7ff57f19ddef29e260bdf7a9659f51605f9a6e844e773ad54bc14a744e3
e17_query_b_detune,e17,held_out,query,detune,3427c385197a869957384d590c9c0538e309d89993464d6d590e5ff29986343b
e17_query_b_timing,e17,held_out,query,timing,c193148d9e18799d98aa7bcf474879ffb96b29749035800eb1056982f61cb03a
e17_query_b_delete_rest,e17,held_out,query,delete_rest,2fee810eb76b08782942f586077f3fa879980f1407c7d7b8cefd0265c67b6bf6
e17_query_b_delete_closed,e17,held_out,query,delete_closed,ae947b47805e53e2768d5144a93e28449b49a28c029215c2221ac798c16cd43e
e17_query_b_delete_two,e17,held_out,query,delete_two,386a376fab3fb75354e3bf1d4b195d1a4149dbe17d78bbb0aaa6e52e2841a3bd
e17_query_b_substitute,e17,held_out,query,substitute,f4e2401596aa6d52eb66f1c5b741b0a44a74abd09520ca04a25127b95de3dcf9
e17_query_b_insert,e17,held_out,query,insert,4f3524d3eab4c0a1ae6f114efdcd705265f75df500d17865381a7062df76c7fd
e17_query_b_delete_insert,e17,held_out,query,delete_insert,e2f66ef2f9ba57592d2f368e7c49398f42f5506256d25f215e9b452ac44c4652
e17_query_b_weak_present,e17,held_out,query,weak_present,fdcceea94f88274656b0148f81a7695af1ea7e75ca1618aa8d0cf376b805050d
e17_query_b_mask_present,e17,held_out,query,mask_present,d24ff96024daa46827bd2694ac95b753d1087da1851637e74d10f9af79d13318
e17_query_b_mask_absent,e17,held_out,query,mask_absent,8ee1f05157e67639cac7b67a05402b50ed2e765e9241a193316e02a99c62f747
e17_query_b_merged,e17,held_out,query,merged,e37d8034b6e39f3e482b77a3470ed2f8f1602ae2585b6dc8f403fde2478b5958
e17_query_b_legitimate_rest,e17,held_out,query,legitimate_rest,a3e1b2a6d34849b4fd32cce207be546eed4d995275623d8e1eb67b40c28f34e5
e17_query_b_delete_transpose,e17,held_out,query,delete_transpose,d635288295ac71c3afc54440d65472b8fa688bd14bf116d475995387b4032326
e17_query_b_delete_timing,e17,held_out,query,delete_timing,0d9a8deacb1176855187881dc630ac7d85921d8da323da037e712b3affcab80d
e17_query_b_delete_detune,e17,held_out,query,delete_detune,13f4f37352dbae478f137896e581955013568654dffe1ef9b1a53f59483fccac
e18_reference_a,e18,held_out,reference,base,b5bd635c3a149af4def0abacb0a41b73a162068cda9910293b70961cf59cd408
e18_reference_b,e18,held_out,reference,base,5aba53d8de318cb373fc74f9fd7a3555a8f1fc9ba36b1abed4ff8d05ce0fa77e
e18_distractor_0,e18,held_out,distractor,base,1efc62df843fad94ff1dd9014e989cd3e16499c76158e1d451a37d3f3bb51cb2
e18_distractor_1,e18,held_out,distractor,base,ecc02f6f76d1c22d403d27fdd3f27bde008436b748540e293722b086a86559f8
e18_distractor_2,e18,held_out,distractor,base,1b5203028ed546d5d29bfd21883b95697a366b045488034fddf52b4e2cc2c79f
e18_distractor_3,e18,held_out,distractor,base,6bafabfa8083a39fcbb4605ac836ffd54d7f5d4ce02cf5d62560a76410be57a1
e18_distractor_4,e18,held_out,distractor,base,82d2eda0b63cb0e8547e4fde99c5e71b13fd93ed8717ee3cff0b9cf80f8009cd
e18_distractor_5,e18,held_out,distractor,base,881e2bb14eb1861975caf7e99a84aca1958a134c270bf4aa0d2a3a19effa1a9d
e18_distractor_6,e18,held_out,distractor,base,9033868927a5cd138fe8889cfc224f29eb3ff2421d5d8ae0d701fd18324a130c
e18_distractor_7,e18,held_out,distractor,base,4345a7b621f23174f2429c84950fc12c7ead1afa719e21b520620d1189bb4565
e18_twin_a,e18,held_out,twin,base,ed1aaf4715e5f8fe531421713acc6b72b5975cfdf038ac0e8be516c4c9bab669
e18_query_a_exact,e18,held_out,query,exact,b5bd635c3a149af4def0abacb0a41b73a162068cda9910293b70961cf59cd408
e18_query_a_transpose,e18,held_out,query,transpose,493e49af1110336d14ddf46152f9c860a83d5f96553c806b404512e66f01f6b4
e18_query_a_detune,e18,held_out,query,detune,556c1f185373689a1e0c068aa51f9a7f4de81893c62fd1e469026638ac686b30
e18_query_a_timing,e18,held_out,query,timing,d110c2148c44f6b3c83b0d5b6244bbbc3ac7edeaff925fd6556cfe3815805424
e18_query_a_delete_rest,e18,held_out,query,delete_rest,e87ad725ff8977301cc2e7e24a362e7dfff30d5b34088b6241f5bf8f85116dbd
e18_query_a_delete_closed,e18,held_out,query,delete_closed,4dd8543fef4f5ebc00304a9c2240578f48995dbbb926f574223cb4cfad76e581
e18_query_a_delete_two,e18,held_out,query,delete_two,9e7d560f10d079ff55d6ace4987d21f1d65d1f83c8c279ca0500f5b474d5c6b1
e18_query_a_substitute,e18,held_out,query,substitute,a51964b01bd180bc0b989b87bc730792fa030edc65e2c001aa972d81b0e6a295
e18_query_a_insert,e18,held_out,query,insert,d1f7d09ff43244704ac4d98be2eb4992135f658e4ddcd5326a710b99335f9cab
e18_query_a_delete_insert,e18,held_out,query,delete_insert,4e9e01133b67c4d569b555fd17a8f3b2d0cb17bfe2c814b786ba6ea6ebc60af5
e18_query_a_weak_present,e18,held_out,query,weak_present,9236ceb33441a7a9005d9db718cf178758879fe1a06904c1818693f906273575
e18_query_a_mask_present,e18,held_out,query,mask_present,f9c186d40420bd9ffd855bbbccbe99e61c8d09e17dde4a1b500d46147493c4a3
e18_query_a_mask_absent,e18,held_out,query,mask_absent,9c3917ec63a43ec79e07cdee481ee13a1f55ada09f5b6d49f4999b27612c87dd
e18_query_a_merged,e18,held_out,query,merged,6a9207ac8300fb5a51ed76b986277b7470564c072358862f52d8378203df18cd
e18_query_a_legitimate_rest,e18,held_out,query,legitimate_rest,7879e770839d72fc3f8b6849c167b1fc011b4a5f7d780cf1136b4a9e91f77840
e18_query_a_delete_transpose,e18,held_out,query,delete_transpose,9ea0a908a96b7142e5c51c448f27094baebdd5c16833b581c9f178a820346851
e18_query_a_delete_timing,e18,held_out,query,delete_timing,0af6194fe6a2d004ddc3bb4638822724138d26265c3f5a6d8c734966f2fc47e3
e18_query_a_delete_detune,e18,held_out,query,delete_detune,74efab47cba4a84f58a70df0d0885e543891bbff2ce5a2f1bfba2524b3279a19
e18_query_b_exact,e18,held_out,query,exact,5aba53d8de318cb373fc74f9fd7a3555a8f1fc9ba36b1abed4ff8d05ce0fa77e
e18_query_b_transpose,e18,held_out,query,transpose,524102b96af2a48ebe53ed831356c03106f41f71a1e18c2d2946b92aa7c82a81
e18_query_b_detune,e18,held_out,query,detune,a0ccae82682d509afb4c9da093c959e598554433c8766635ef6e15e74c3a2c18
e18_query_b_timing,e18,held_out,query,timing,5c65ae705de8b2c59656e9ee99bd1b868852ad44d214ef875a03bc07eb347140
e18_query_b_delete_rest,e18,held_out,query,delete_rest,035b18019e5187a98a26b3e126acfaeb58cbb4bc5e70a50d81a4d9fbfca8919d
e18_query_b_delete_closed,e18,held_out,query,delete_closed,a8047713286552e4d6aa9b2ed2890599394719c294f375757f707984d9876ccb
e18_query_b_delete_two,e18,held_out,query,delete_two,9f9799f39c9a27c946fdb99e6f8d66b7a474bba92d53f1ed1e890487b889505d
e18_query_b_substitute,e18,held_out,query,substitute,01845d15840c12cb79317a6edaec97ccc48b7675c1aec47c6cfa349c1c0bd818
e18_query_b_insert,e18,held_out,query,insert,bc4e158512ec8fcca400464263ede7004c326d6f66fb6f8da4b2836ea8747103
e18_query_b_delete_insert,e18,held_out,query,delete_insert,7878345ca1bcef9d577d21990cac8201a11b3ae07d40ba8469cbbfa6c710a2df
e18_query_b_weak_present,e18,held_out,query,weak_present,b8af3705c51ef6b61a75335fed81bc6b290f10dde3b8f447a520d78a37dd1333
e18_query_b_mask_present,e18,held_out,query,mask_present,7a42108613836f337943cff43bc30c78ff814c02f1632dd8574bc2c3d1b5a923
e18_query_b_mask_absent,e18,held_out,query,mask_absent,b311025480c1bb9e6327b9e0d90ef55a54ce31425a0536dbf0f6034e051e34eb
e18_query_b_merged,e18,held_out,query,merged,615613647f9e1ae451c8b4975cf9c51ccb82db23999e9928b9aee128192b315e
e18_query_b_legitimate_rest,e18,held_out,query,legitimate_rest,b170a969f150ed5f190de3173e89811adfdcfe0140f7e5fa0124767a23a8999c
e18_query_b_delete_transpose,e18,held_out,query,delete_transpose,579a5f81617b79d6bda43f21387657c7149d8f30d72a27c0fc44cb0b1ae63dda
e18_query_b_delete_timing,e18,held_out,query,delete_timing,ee405de59f84576bcd2b0bef70cd9dec07ad53a6845607617cb941765fcf6370
e18_query_b_delete_detune,e18,held_out,query,delete_detune,657403b828c59342b7ed92dc857f6110339757d0a217e8cdb5460c82875c0322
e19_reference_a,e19,held_out,reference,base,d0cca29ba84be4ef89ebfd82dccbd662d04777b6331438c3a5198fd0a80601a4
e19_reference_b,e19,held_out,reference,base,6ac19c331a8bddf31c2be4b275358564f05beac278f075cd67fcdacd0f9df578
e19_distractor_0,e19,held_out,distractor,base,11ae4f6b0e0658e1ebd069e47d950664e48a8eecea5601b301a19c8efc6503cd
e19_distractor_1,e19,held_out,distractor,base,663c95f1d57a73086cc01f151f2d60b7a2da2fdfe1310ac9c630b138c12dbf94
e19_distractor_2,e19,held_out,distractor,base,19a58842900afb09cf1344c9bd89c55e1b5b878d8dcd2037aab572a8fd311366
e19_distractor_3,e19,held_out,distractor,base,e9b0a90d8e39d05fbfab2c4222a79c8e0072f4d8cf20472b9c530960fd8792da
e19_distractor_4,e19,held_out,distractor,base,0a8f5fd43f3be07dd2b91322c1f375ff5d48b1c78679eb99a92b509883f0bf25
e19_distractor_5,e19,held_out,distractor,base,1de98b602d6231e9db943d64ecd8c998d573ea0c6307750eda00bf8e43cb0b33
e19_distractor_6,e19,held_out,distractor,base,309b33e0742e569ed44369d62cb8ec24efb96f946966aae7b0c1b513246f601b
e19_distractor_7,e19,held_out,distractor,base,d4392c797d067646770c0ce0d63140e7b33184da048aa579b8684e7ccc3e2531
e19_twin_a,e19,held_out,twin,base,92c4e2f950a4744281fad866894bdf7619d16acdf3fbdb5b4cde1301c6bf1f8a
e19_query_a_exact,e19,held_out,query,exact,d0cca29ba84be4ef89ebfd82dccbd662d04777b6331438c3a5198fd0a80601a4
e19_query_a_transpose,e19,held_out,query,transpose,b2bfe68e8ed2029517ee79baf3963fb34cb6c4d574200342e68a105aab88a1e6
e19_query_a_detune,e19,held_out,query,detune,e4455a6996aa16a9bca0eb8d7a747616de411576acb0c5db188bf2894e2a3f69
e19_query_a_timing,e19,held_out,query,timing,ca4132442b156b9fb81d73d0392e5776434d6c15405b55912ae2fe0e1b856035
e19_query_a_delete_rest,e19,held_out,query,delete_rest,088f24a0f21f4e5f3a9803eb496f314c6289474ea5e5ac4bc816de5b5e1c4518
e19_query_a_delete_closed,e19,held_out,query,delete_closed,7ce92d0669b9211ce597b008d4a4f4c6417533f1f7fe096300bfe38bf5d27a4b
e19_query_a_delete_two,e19,held_out,query,delete_two,4828ad460607496e2be8fb28ecab5a7990e965e31586f3c8205492c0e67a7b9c
e19_query_a_substitute,e19,held_out,query,substitute,1485dffb65f7566ac03315678ba52f9294a8d3c2ffdc75d4b08435442020437f
e19_query_a_insert,e19,held_out,query,insert,94726fc6bd3c8b80baec5c3279fa5cdb71231b29d6cea088ca8d4f16e8e0cf00
e19_query_a_delete_insert,e19,held_out,query,delete_insert,59679553a16f849259cc8f785f2731880d4879486a13d287a33912af03f51fda
e19_query_a_weak_present,e19,held_out,query,weak_present,b70f807220f16968a0e77e955df113f4eb1ccd607ae92ac093bd831f380218c1
e19_query_a_mask_present,e19,held_out,query,mask_present,9b56c262361703b219ea1780906c086a45079f066d1d8158c530b6816e2db90e
e19_query_a_mask_absent,e19,held_out,query,mask_absent,6cfc96118e624d797e7910ebe2d8d00e0c0ed013a4b34ad1ddb3c8499ebc0839
e19_query_a_merged,e19,held_out,query,merged,5244f808b909572c50299cc24c23664178c783eb78d61258e915c869fbf241d9
e19_query_a_legitimate_rest,e19,held_out,query,legitimate_rest,176628b3f1948b0eb3898c7d22da2079474afc021765d50b00b53a90a4fcfa42
e19_query_a_delete_transpose,e19,held_out,query,delete_transpose,4ba453c6a97f2595d79e0e403edf429701cced4734bdefa406fc4e287a2a80c8
e19_query_a_delete_timing,e19,held_out,query,delete_timing,534764cd3d422a8adae3281134abf8205c1ff5b9d877a2d712093d56b7702097
e19_query_a_delete_detune,e19,held_out,query,delete_detune,2e576cfbd70aacc5086a101349fab3967a1db8b3b5d149f8474f85fdd92b3582
e19_query_b_exact,e19,held_out,query,exact,6ac19c331a8bddf31c2be4b275358564f05beac278f075cd67fcdacd0f9df578
e19_query_b_transpose,e19,held_out,query,transpose,5fb4a5f0d72098f53a1f2c633036c1bbf05e357d60c42a9f46a97a4bc7bfeda3
e19_query_b_detune,e19,held_out,query,detune,4d27f5d910c902f3909ef4bd0fec804d27cf0bd4bd722e900ba15431eff5beb0
e19_query_b_timing,e19,held_out,query,timing,51de4c6cbb1df6315b623efabea41485372776119e3a3279ecd2770c51de42b7
e19_query_b_delete_rest,e19,held_out,query,delete_rest,81a9df1276151e7d1d0b9c44fe6a4d27a41e3831bd8f555100ef59ef86f634f5
e19_query_b_delete_closed,e19,held_out,query,delete_closed,55aedc831e7fb2ac0313f195a98b16d31d5f605c7b13f431dc15adf8c80e36f2
e19_query_b_delete_two,e19,held_out,query,delete_two,e36f27646907578dfd618fa2e1d7786515ded9e43bc9bd68a8c2a349cf848948
e19_query_b_substitute,e19,held_out,query,substitute,6575ca82e10b8c231ceb7989725f12573da22d784453f4f07109da8507d5fa66
e19_query_b_insert,e19,held_out,query,insert,f0f5bcde2626c136c1bf89c2af3a3a5ee7d8846459e8bd734e63ec22c692b032
e19_query_b_delete_insert,e19,held_out,query,delete_insert,c94412811923332e5f3f28b8168dcf4d48a2442ae600346fe1b91f090b8ed8c2
e19_query_b_weak_present,e19,held_out,query,weak_present,78d77aae66d8d5fa5c2da37c2a574ba674bbfd50f0ffc1438f5ea7482a7133ad
e19_query_b_mask_present,e19,held_out,query,mask_present,371dfa35490a9103e6e8e830247ddcf19ee83a9e2b3b12cdf6b3f423d47a5685
e19_query_b_mask_absent,e19,held_out,query,mask_absent,feba7e513c15b7ac370159482bdd7b8abe35654e6b888d8af8c4306c4aa35f17
e19_query_b_merged,e19,held_out,query,merged,841cb66f24fa4d09ee43cc96f43ad9bc622d0c4f7a58a73bad8af3d3684d44ef
e19_query_b_legitimate_rest,e19,held_out,query,legitimate_rest,bd1febd5050c9c313a4775e2f1454f7bfb23139d621d93f02c88cab8983502b6
e19_query_b_delete_transpose,e19,held_out,query,delete_transpose,cc576d5320c414172d3533cba155f998bc3ba59be4ab0b3ad143f4eaf1200c34
e19_query_b_delete_timing,e19,held_out,query,delete_timing,cd541bb6729a3fbaa0561b03737928533ce3ed347dbb8f26fd93b7700faa5bcb
e19_query_b_delete_detune,e19,held_out,query,delete_detune,7f888beeac0bb17678c4bd56ba8aec239f38fa7481d396bf489ddd5c68518579
e20_reference_a,e20,held_out,reference,base,f826d8c7d1445c4767ba250392df053a03b81d4569f40192d9acf996e70b9c5a
e20_reference_b,e20,held_out,reference,base,156d3ddec74bcd33252ed12930f20e218f1f3bb490e0a0a944647c91b424cb0b
e20_distractor_0,e20,held_out,distractor,base,3955cbd60f2afff4fe29705e088f1d29a589bdb3d9e99c64cfd9d378cba8a0da
e20_distractor_1,e20,held_out,distractor,base,de9ef35f8f2dc3a31a4dcb6617c2477e7a090feb66ef29e2757358e0d17933ca
e20_distractor_2,e20,held_out,distractor,base,c1b0c3dda2d714ae9889b9fcdf9162dee370fabd3c4c606e266097290f7288b8
e20_distractor_3,e20,held_out,distractor,base,e6c267c954ec24ec33f3ad6f12e9f9a63febb4089668cb3cda976996cda87705
e20_distractor_4,e20,held_out,distractor,base,53c32ca678a2f47a674b2cfc031485595208b79f027e206cfb008f52708db563
e20_distractor_5,e20,held_out,distractor,base,1171a309fa782692afa15645d51550e677b50e52ec19b5f68c73f4ae2d65bcfb
e20_distractor_6,e20,held_out,distractor,base,e1386384c92624b96d068e2a1698c640b1f8e1f245eec58904a6f498e5708e74
e20_distractor_7,e20,held_out,distractor,base,74e4b1762830fbb1e9407cd4e7267ce5bce85f2fdcbc7209310a0fe799283fd5
e20_twin_a,e20,held_out,twin,base,7725ce10669a7fb58740c3a0e0bd3c691a40c5180b8165330abc49890961552f
e20_query_a_exact,e20,held_out,query,exact,f826d8c7d1445c4767ba250392df053a03b81d4569f40192d9acf996e70b9c5a
e20_query_a_transpose,e20,held_out,query,transpose,0bb1b7acaed358bfb1a1dddd2351026c08c216ecf9dbd87602bb054dc3ac993e
e20_query_a_detune,e20,held_out,query,detune,93fb6f323b79516ef3ae1a5be5459b8bab950945868e266e96c876608cdf9a90
e20_query_a_timing,e20,held_out,query,timing,4e0205c0ce370ee4bf1cce9ed0f5b4b0cb9245e3a8be017a84fa27721ef0a437
e20_query_a_delete_rest,e20,held_out,query,delete_rest,bf8ada2b5994e26c4bca7717b6ea0eeb15377876e586e5d61aa3664a4253473b
e20_query_a_delete_closed,e20,held_out,query,delete_closed,f81624549c1c32788d65617494002fcbc251ea243e316c99627f3d07e2920c73
e20_query_a_delete_two,e20,held_out,query,delete_two,4612a7f2fddb75213f6dafe37437efb045ad045e1d6beeaf39862425dd158649
e20_query_a_substitute,e20,held_out,query,substitute,3778ec42d2a23bd8d164fed3e3dee585e6a3fb485a3369179f48f030b8fc9b8a
e20_query_a_insert,e20,held_out,query,insert,795cf469a60aaa8422b3acc712cc69fd4e75c0d7e06d3b5ab2fc674ff8d99c1d
e20_query_a_delete_insert,e20,held_out,query,delete_insert,b0ac737b3e1db801a52f384e8a89fd9443b6ed15087370bfa0d41afb8fae1be4
e20_query_a_weak_present,e20,held_out,query,weak_present,08558192a9d190b1f1267e47351b61897d7738842aa8bf817e0375bc785c6107
e20_query_a_mask_present,e20,held_out,query,mask_present,889a2fc46d40a775fd40ccbc74ef2070615997db20778d1bb60891e64cd24df3
e20_query_a_mask_absent,e20,held_out,query,mask_absent,9f274618d311fae75b64b87ecd480bbb4ffbcf9033dda20d90d9824da90ef2c8
e20_query_a_merged,e20,held_out,query,merged,b2173e1571128c2358cc121004b3d9a81b52b76034b1d835852afd6ba3d4fa57
e20_query_a_legitimate_rest,e20,held_out,query,legitimate_rest,d0e3e16c87229677e0421fa7a64d4292b348fc90dab7641fad06152d4bb20d3c
e20_query_a_delete_transpose,e20,held_out,query,delete_transpose,5495c38e35c1f0f14de8f03a1888d113c54ecede3bdbc0fed643f963b878fd81
e20_query_a_delete_timing,e20,held_out,query,delete_timing,ff7be35d44d7754e353bfd4588a3cd085c62ede7ace7e1e9d0a537d34309faf5
e20_query_a_delete_detune,e20,held_out,query,delete_detune,65eee09303dc080018fe2252534f2290c7872ada3d25328df24092fd3cb93543
e20_query_b_exact,e20,held_out,query,exact,156d3ddec74bcd33252ed12930f20e218f1f3bb490e0a0a944647c91b424cb0b
e20_query_b_transpose,e20,held_out,query,transpose,844316480a5ae1fbdca3a11fa8f57b19eab4752d5be8dad6aaa3694be8791c19
e20_query_b_detune,e20,held_out,query,detune,e7fffe4c503649c13685354cc1098ea5c25c39b83420a04d93f87195e9e480af
e20_query_b_timing,e20,held_out,query,timing,679c1d493f1adfa48dd718ad8fd667e1cfd6b44f451820d320ac6b4d86cac497
e20_query_b_delete_rest,e20,held_out,query,delete_rest,b870db44bdca2cf24f7d527123ffcefc7bc3dfcbbebbe4c3a35606c75aa3de05
e20_query_b_delete_closed,e20,held_out,query,delete_closed,1e430170cf90a09634e9fbc28303bd5f7b14eee0ac2067ab1ae0dde85d1c3336
e20_query_b_delete_two,e20,held_out,query,delete_two,1e558e72946cfecd44a88356c049379085986e59bd4209c11c3320922b2e258e
e20_query_b_substitute,e20,held_out,query,substitute,37a934534cd5edc21427d6d5e9825dae6cffc028641ad5a95fe6a79659a329c4
e20_query_b_insert,e20,held_out,query,insert,c612d604dbadcbd496f37bf05093ca991df3289dc737d53967f2e9f7efd5e7fe
e20_query_b_delete_insert,e20,held_out,query,delete_insert,2abfeba1df2a106f759df80e470ee3ea1635d7496624ac5c9a71ec715e315794
e20_query_b_weak_present,e20,held_out,query,weak_present,f9f604bf2b24ce082b34433ee5f465672c3cd9d347b5cf5aaa2d389e1fba3a7c
e20_query_b_mask_present,e20,held_out,query,mask_present,63b1ea0951ab2b68ab5d753f087b4f81cb7a35bf500b03a1d9bd08b58acf06a2
e20_query_b_mask_absent,e20,held_out,query,mask_absent,1edfcfce9a6cf5c29d0997749695ce95ac284f17353e0dbe101a07aa5d8dbfc3
e20_query_b_merged,e20,held_out,query,merged,5092acef9e13b87c3e693c4ad08027990111fa4456e617f54f75dee667607a29
e20_query_b_legitimate_rest,e20,held_out,query,legitimate_rest,b24658bd5baf3f00717a5733e51f715bfeb343dc9a851fe3278958dbb1c09b6e
e20_query_b_delete_transpose,e20,held_out,query,delete_transpose,473841070050fe52cd6820764e42dc7f506abdc18c19cd9f7bf0e23747356f00
e20_query_b_delete_timing,e20,held_out,query,delete_timing,386aa517ab54415b69c25b7702b0376d89d5aef2a52c275a28fa26c338d9e5d7
e20_query_b_delete_detune,e20,held_out,query,delete_detune,b099269ef2ce4ca0f5ff441408fee2afb748235cdbb30dbb88e0fb69cd2ed294
e21_reference_a,e21,held_out,reference,base,af978d991e10cd862951d3f44d7eb1eb54c127835e1d676eea5df101598994ae
e21_reference_b,e21,held_out,reference,base,7a70e68d528a1c793c16bdcb12b2228d4175f5c6709d4898c789d6ad01e608ea
e21_distractor_0,e21,held_out,distractor,base,f55116fd4e67710b74ba77bdb5cd2dae40b7b8bcc57a1d87c6f391ce09301b8e
e21_distractor_1,e21,held_out,distractor,base,596f0ab9af0a3a74be92801c94c126824f507bf200a31c34269298882674c30d
e21_distractor_2,e21,held_out,distractor,base,ed44f1ca03708e872b0bd8892b3b2107a049a83f0ddf5011985d17f438eb6656
e21_distractor_3,e21,held_out,distractor,base,eeab907a329913c154de2fae41351fc0459acad0b5f11e5dfb1ced8f2f503791
e21_distractor_4,e21,held_out,distractor,base,53c97d26268fb61ca9f1fe4d0c21059d8657fc7d6455a21f742721f5e9acc46c
e21_distractor_5,e21,held_out,distractor,base,71fd4e7d8e8f1963ade4a3b82ecc75425eac4abaf3feb2997a9ab2f5abe89da2
e21_distractor_6,e21,held_out,distractor,base,f66ee39f7e981c0573999cc597c50435fba3233bfc70c21c8785ee20a5f3dafe
e21_distractor_7,e21,held_out,distractor,base,35bf6d6b1c4847ee0f773ceafc11e3d036ac3a08cc1ff214067e04adc34e6757
e21_twin_a,e21,held_out,twin,base,a8fa962d5e26bd8e0b6a98e450078e91346fd426617c4e1c26917b2b7c2cd403
e21_query_a_exact,e21,held_out,query,exact,af978d991e10cd862951d3f44d7eb1eb54c127835e1d676eea5df101598994ae
e21_query_a_transpose,e21,held_out,query,transpose,fd4b2db5c198a68be5029da539258d3394593481057bef5f09833d73dd4c9311
e21_query_a_detune,e21,held_out,query,detune,fc60be37de79300e71676350b22424cedd1f36b0394ec17188bbddf518554ba3
e21_query_a_timing,e21,held_out,query,timing,b1230442d163823f6f6d5a082182d99f01d297ca8d238f4588f77f2fc51db86a
e21_query_a_delete_rest,e21,held_out,query,delete_rest,4718e1bb7944c4eb759875ca7693e8b9f4baaabde4902900e2e27788b8d5ec05
e21_query_a_delete_closed,e21,held_out,query,delete_closed,f460e359dba94dbb965068e43415a3ff62215b9379cc387c5d306acaac489511
e21_query_a_delete_two,e21,held_out,query,delete_two,52efbbd204a1a005950f3e249836c8022ed61f43e1694dab180c58f534dd77b2
e21_query_a_substitute,e21,held_out,query,substitute,bc2d7a66700f6027ebe89db8849b28ff79ad317a27ab6ac065deda43cdda27b9
e21_query_a_insert,e21,held_out,query,insert,3e1288a0baba89cfc771f714f21da89000942c6dc18e47c992b53c970444f271
e21_query_a_delete_insert,e21,held_out,query,delete_insert,b5c743d19329df690a69c27408a60aefc66c8f9443c9f483aa51bb632c1c5053
e21_query_a_weak_present,e21,held_out,query,weak_present,1eb1e83f4be3cfb967b24444a13497fca83445a89b9fcee618a768baae4d6615
e21_query_a_mask_present,e21,held_out,query,mask_present,c836503a79d646c0690ff8d46c0f21cc9a1bcb646e0ac466558aa08a877814bc
e21_query_a_mask_absent,e21,held_out,query,mask_absent,9af5654add7dbf672e900e8325bcec4433fa638074827e9d0b7839fb3c919e29
e21_query_a_merged,e21,held_out,query,merged,9d5fe61cdca179e207e2086220ef6931491fe86e2938392df379255dd10fc6ee
e21_query_a_legitimate_rest,e21,held_out,query,legitimate_rest,f41694b2a656f0fdaeb22a5d67e0238eafb1277edb1597170b3abde49e72a209
e21_query_a_delete_transpose,e21,held_out,query,delete_transpose,fde9d65933c1026ba7901b4eec993c06b5f69a88b7e2d4e84cc02f2af70c770f
e21_query_a_delete_timing,e21,held_out,query,delete_timing,2bbcc5e2ebff20380717fe136c35d25fb38417c08f80081732e37e1885168dc5
e21_query_a_delete_detune,e21,held_out,query,delete_detune,35ab7067b716782a6e19aaf44258ee7493252293f4fe3ce03759707f7c02301e
e21_query_b_exact,e21,held_out,query,exact,7a70e68d528a1c793c16bdcb12b2228d4175f5c6709d4898c789d6ad01e608ea
e21_query_b_transpose,e21,held_out,query,transpose,02a908cecb382c61b5301ea357c4e8e140ab2d7aa5cde6df9d83ebe3bd6ac3da
e21_query_b_detune,e21,held_out,query,detune,70c727cb2ad21598bb107f6598dced9a7dad0367ec10f2ec0cab5f3f17e6d0d3
e21_query_b_timing,e21,held_out,query,timing,cca35f28724bf0f44c98f3ff2d82cf546a6b7ce59dd1a274600d2b1b07d95f92
e21_query_b_delete_rest,e21,held_out,query,delete_rest,6a0c680d8678b31d61cd711f63ad7fa82bbeec120d101d0db24268df175c4e57
e21_query_b_delete_closed,e21,held_out,query,delete_closed,b56bf1b960595e54a781b8e3fd218ef174d6a15882243b3e08c3a9b44475cdda
e21_query_b_delete_two,e21,held_out,query,delete_two,1ec1f1680b92d0d747049df5c6c6d52cb6af2adceaaf6906cf22ee794d5b3e70
e21_query_b_substitute,e21,held_out,query,substitute,1816d221b19ac7fdc439066938d9b9a7fc7e57ca0311afa3fff2906ccecb219b
e21_query_b_insert,e21,held_out,query,insert,b4990776bda957d54f9126e82feac779bc9240bb5b6b411a04086de5384f46fe
e21_query_b_delete_insert,e21,held_out,query,delete_insert,0612b12fdcc0fbf51e3a29315739b9dc8c32404f013b7c19e3b8772a3ccccbb1
e21_query_b_weak_present,e21,held_out,query,weak_present,a31ee3e7ef8194268d8759d9dfcf338fc05c5b6842bd83ba5b47f26c85f9c678
e21_query_b_mask_present,e21,held_out,query,mask_present,45a449d18a254cdb992e88014bd65a00370bfa544ea9d75b7b19b866978cf5ad
e21_query_b_mask_absent,e21,held_out,query,mask_absent,6c074f1ab57938fddfd4afee8e89ab2ef7978343052854102f2e4b90f6f7d559
e21_query_b_merged,e21,held_out,query,merged,b420f30a462e581b6176232a12b4773924fcd6ca160d2b6a37883f006db22709
e21_query_b_legitimate_rest,e21,held_out,query,legitimate_rest,26aa6e6135b9a4b1603b262c76f6644a73ce9344bd21984cc290da9ba5bcbc2e
e21_query_b_delete_transpose,e21,held_out,query,delete_transpose,4051c6e129dce45c4c971f832f2fdcaf25d092b0b004759302de4d7da0442b0a
e21_query_b_delete_timing,e21,held_out,query,delete_timing,d64793fc5b8f88a76f7da1723fb8e1da973248c73e69978828f7193ee9e85cf8
